sent_id,token_text,token_lemma,token_tag,NER_tags
1332,temperature,temperature,NN,TEMP
1332,eggs,egg,NNS,B-NAME
1332,",",",",",",O
1332,separated,separated,VBD,B-STATE
1333,1/4,1/4,CD,B-QUANTITY
1333,teaspoon,teaspoon,NN,B-UNIT
1333,kosher,kosher,NN,B-NAME
1333,salt,salt,NN,I-NAME
1334,2 1/3,2 1/3,CD,B-QUANTITY
1334,cups,cup,NNS,B-UNIT
1334,crumbled,crumbled,VBD,B-STATE
1334,feta,feta,JJ,B-NAME
1334,cheese,cheese,NN,I-NAME
1335,2,2,CD,B-QUANTITY
1335,green,green,JJ,B-NAME
1335,bell,bell,NN,I-NAME
1335,peppers,pepper,NNS,I-NAME
1335,",",",",",",O
1335,chopped,chopped,VBD,B-STATE
1336,3,3,CD,B-QUANTITY
1336,hard-cooked,hard-cooked,JJ,B-NAME
1336,eggs,egg,NNS,I-NAME
1336,",",",",",",O
1336,peeled,peeled,VBD,B-STATE
1336,and,and,CC,O
1336,chopped,chopped,VBD,I-STATE
1337,1,1,CD,B-QUANTITY
1337,small,small,JJ,SIZE
1337,eggplant,eggplant,NN,B-NAME
1337,",",",",",",O
1337,diced,diced,VBD,B-STATE
1338,1,1,CD,B-QUANTITY
1338,pound,pound,NN,B-UNIT
1338,small,small,JJ,SIZE
1338,new,new,JJ,B-NAME
1338,potatoes,potato,NNS,I-NAME
1338,",",",",",",O
1338,cut,cut,VBN,B-STATE
1338,into,into,IN,O
1338,quarters,quarter,NNS,O
1339,1,1,CD,B-QUANTITY
1339,teaspoon,teaspoon,NN,B-UNIT
1339,grated,grated,VBN,B-STATE
1339,fresh,fresh,JJ,DF
1339,ginger,ginger,NN,B-NAME
1340,1,1,CD,B-QUANTITY
1340,teaspoon,teaspoon,NN,B-UNIT
1340,freshly,freshly,RB,DF
1340,ground,ground,JJ,B-STATE
1340,black,black,JJ,B-NAME
1340,pepper,pepper,NN,I-NAME
1341,1,1,CD,B-QUANTITY
1341,dash,dash,NN,O
1341,hot,hot,JJ,TEMP
1341,pepper,pepper,NN,B-NAME
1341,sauce,sauce,NN,I-NAME
1342,1 1/2,1 1/2,CD,B-QUANTITY
1342,teaspoons,teaspoon,NNS,B-UNIT
1342,chopped,chopped,VBD,B-STATE
1342,fresh,fresh,JJ,DF
1342,mint,mint,NN,B-NAME
1343,2,2,CD,B-QUANTITY
1343,cups,cup,NNS,B-UNIT
1343,butter,butter,NN,B-NAME
1344,3/4,3/4,CD,B-QUANTITY
1344,cup,cup,NN,B-UNIT
1344,chopped,chopped,VBD,B-STATE
1344,cilantro,cilantro,NN,B-NAME
1345,1,1,CD,B-QUANTITY
1345,teaspoon,teaspoon,NN,B-UNIT
1345,dried,dried,VBD,DF
1345,Italian,Italian,JJ,B-NAME
1345,seasoning,seasoning,NN,I-NAME
1346,6,6,CD,B-QUANTITY
1346,pounds,pound,NNS,B-UNIT
1346,onions,onion,NNS,B-NAME
1346,",",",",",",O
1346,sliced,sliced,VBD,B-STATE
1347,2,2,CD,B-QUANTITY
1347,-LRB-,-LRB-,JJ,O
1347,14.5,14.5,CD,I-QUANTITY
1347,ounce,ounce,NN,B-UNIT
1347,-RRB-,-RRB-,NN,O
1347,cans,can,NNS,I-UNIT
1347,diced,diced,VBD,B-STATE
1347,fire-roasted,fire-roasted,JJ,B-NAME
1347,tomatoes,tomato,NNS,I-NAME
1348,2,2,CD,B-QUANTITY
1348,teaspoons,teaspoon,NNS,B-UNIT
1348,lard,lard,RB,B-NAME
1348,",",",",",",O
1348,or,or,CC,O
1348,more,more,JJR,O
1348,as,a,IN,O
1348,needed,needed,VBN,O
1349,1/2,1/2,CD,B-QUANTITY
1349,cup,cup,NN,B-UNIT
1349,raisins,raisin,NNS,B-NAME
1350,1,1,CD,B-QUANTITY
1350,cup,cup,NN,B-UNIT
1350,chopped,chopped,VBD,B-STATE
1350,fresh,fresh,JJ,DF
1350,pineapple,pineapple,NN,B-NAME
1351,1/2,1/2,CD,B-QUANTITY
1351,cup,cup,NN,B-UNIT
1351,chicken,chicken,NN,B-NAME
1351,broth,broth,NN,I-NAME
1352,1,1,CD,B-QUANTITY
1352,-LRB-,-LRB-,JJ,O
1352,3,3,CD,I-QUANTITY
1352,ounce,ounce,NN,B-UNIT
1352,-RRB-,-RRB-,JJ,O
1352,package,package,NN,I-UNIT
1352,strawberry-flavored,strawberry-flavored,JJ,B-NAME
1352,gelatin,gelatin,NN,I-NAME
1352,mix,mix,NN,I-NAME
1353,1,1,CD,B-QUANTITY
1353,cup,cup,JJ,B-UNIT
1353,quick-cooking,quick-cooking,JJ,B-NAME
1353,couscous,couscous,JJ,I-NAME
1354,4,4,CD,B-QUANTITY
1354,hard,hard,JJ,B-NAME
1354,rolls,roll,NNS,I-NAME
1354,",",",",",",O
1354,split,split,NN,B-STATE
1355,1,1,CD,B-QUANTITY
1355,cup,cup,NN,B-UNIT
1355,heavy,heavy,JJ,B-NAME
1355,cream,cream,NN,I-NAME
1356,1,1,CD,B-QUANTITY
1356,tablespoon,tablespoon,NN,B-UNIT
1356,chunky,chunky,NN,B-NAME
1356,salsa,salsa,NN,I-NAME
1356,-LRB-,-LRB-,NNP,O
1356,optional,optional,JJ,O
1356,-RRB-,-RRB-,NN,O
1357,2,2,CD,B-QUANTITY
1357,large,large,JJ,SIZE
1357,cucumbers,cucumber,NNS,B-NAME
1357,",",",",",",O
1357,sliced,sliced,VBD,B-STATE
1357,thin,thin,JJ,B-NAME
1358,1 1/2,1 1/2,CD,B-QUANTITY
1358,cups,cup,NNS,B-UNIT
1358,beef,beef,NN,B-NAME
1358,broth,broth,NN,I-NAME
1359,1,1,CD,B-QUANTITY
1359,-LRB-,-LRB-,JJ,O
1359,10,10,CD,I-QUANTITY
1359,pound,pound,NN,B-UNIT
1359,-RRB-,-RRB-,NNP,O
1359,pork,pork,NN,B-NAME
1359,picnic,picnic,NN,I-NAME
1359,roast,roast,NN,I-NAME
1360,6,6,CD,B-QUANTITY
1360,skinless,skinless,NN,B-STATE
1360,",",",",",",O
1360,boneless,boneless,NN,I-STATE
1360,chicken,chicken,NN,B-NAME
1360,breast,breast,NN,I-NAME
1360,halves,half,NNS,O
1361,1,1,CD,B-QUANTITY
1361,cup,cup,NN,B-UNIT
1361,salsa,salsa,NN,B-NAME
1362,1,1,CD,B-QUANTITY
1362,cup,cup,NN,B-UNIT
1362,shredded,shredded,VBD,B-STATE
1362,cabbage,cabbage,NN,B-NAME
1363,3,3,CD,B-QUANTITY
1363,jalapeno,jalapeno,NN,B-NAME
1363,peppers,pepper,NNS,I-NAME
1363,",",",",",",O
1363,or,or,CC,O
1363,more,more,JJR,O
1363,to,to,TO,O
1363,taste,taste,VB,O
1364,2,2,CD,B-QUANTITY
1364,sprigs,sprig,NNS,O
1364,fresh,fresh,JJ,DF
1364,parsley,parsley,NN,B-NAME
1364,",",",",",",O
1364,coarsely,coarsely,RB,O
1364,chopped,chopped,VBD,B-STATE
1365,1,1,CD,B-QUANTITY
1365,-LRB-,-LRB-,JJ,O
1365,10,10,CD,I-QUANTITY
1365,ounce,ounce,NN,B-UNIT
1365,-RRB-,-RRB-,NN,O
1365,box,box,NN,I-UNIT
1365,frozen,frozen,NN,TEMP
1365,chopped,chopped,VBD,B-STATE
1365,spinach,spinach,NN,B-NAME
1365,",",",",",",O
1365,thawed,thawed,VBN,B-STATE
1365,and,and,CC,O
1365,drained,drained,VBN,I-STATE
1366,3,3,CD,B-QUANTITY
1366,cups,cup,NNS,B-UNIT
1366,bread,bread,VBP,B-NAME
1366,flour,flour,NN,I-NAME
1367,2,2,CD,B-QUANTITY
1367,tablespoons,tablespoon,NNS,B-UNIT
1367,bread,bread,VBP,B-NAME
1367,crumbs,crumb,NNS,I-NAME
1368,1,1,CD,B-QUANTITY
1368,-LRB-,-LRB-,JJ,O
1368,10,10,CD,I-QUANTITY
1368,inch,inch,NN,B-UNIT
1368,-RRB-,-RRB-,NNP,O
1368,flour,flour,NN,B-NAME
1368,tortilla,tortilla,NN,I-NAME
1369,2,2,CD,B-QUANTITY
1369,tablespoons,tablespoon,NNS,B-UNIT
1369,chopped,chopped,VBD,B-STATE
1369,fresh,fresh,JJ,DF
1369,coriander,coriander,NN,B-NAME
1370,1/2,1/2,CD,B-QUANTITY
1370,cup,cup,NN,B-UNIT
1370,thinly,thinly,RB,O
1370,sliced,sliced,VBD,B-STATE
1370,carrots,carrot,NNS,B-NAME
1371,2,2,CD,B-QUANTITY
1371,teaspoons,teaspoon,NNS,B-UNIT
1371,ground,ground,NN,B-STATE
1371,coriander,coriander,NN,B-NAME
1372,1 1/2,1 1/2,CD,B-QUANTITY
1372,cups,cup,NNS,B-UNIT
1372,dried,dried,VBD,DF
1372,cranberries,cranberry,NNS,B-NAME
1373,2,2,CD,B-QUANTITY
1373,cups,cup,NNS,B-UNIT
1373,shredded,shredded,VBD,B-STATE
1373,Mexican-style,Mexican-style,JJ,B-NAME
1373,cheese,cheese,JJ,I-NAME
1373,blend,blend,NN,I-NAME
1374,1,1,CD,B-QUANTITY
1374,tablespoon,tablespoon,NN,B-UNIT
1374,lime,lime,NN,B-NAME
1374,juice,juice,NN,I-NAME
1374,",",",",",",O
1374,or,or,CC,O
1374,to,to,TO,O
1374,taste,taste,VB,O
1375,1/2,1/2,CD,B-QUANTITY
1375,teaspoon,teaspoon,NN,B-UNIT
1375,chopped,chopped,VBD,B-STATE
1375,fresh,fresh,JJ,DF
1375,rosemary,rosemary,NN,B-NAME
1376,1/3,1/3,CD,B-QUANTITY
1376,cup,cup,NN,B-UNIT
1376,packed,packed,VBD,B-NAME
1376,brown,brown,JJ,I-NAME
1376,sugar,sugar,NN,I-NAME
1377,1/2,1/2,CD,B-QUANTITY
1377,cup,cup,NN,B-UNIT
1377,rice,rice,NN,B-NAME
1377,vinegar,vinegar,NN,I-NAME
1378,1,1,CD,B-QUANTITY
1378,teaspoon,teaspoon,NN,B-UNIT
1378,chopped,chopped,VBD,B-STATE
1378,garlic,garlic,JJ,B-NAME
1379,1/2,1/2,CD,B-QUANTITY
1379,cup,cup,NN,B-UNIT
1379,chopped,chopped,VBD,B-STATE
1379,fresh,fresh,JJ,DF
1379,parsley,parsley,NN,B-NAME
1380,4,4,CD,B-QUANTITY
1380,cloves,clove,NNS,B-UNIT
1380,garlic,garlic,JJ,B-NAME
1380,",",",",",",O
1380,crushed,crushed,VBD,B-STATE
1381,1,1,CD,B-QUANTITY
1381,medium,medium,NN,SIZE
1381,cucumber,cucumber,NN,B-NAME
1381,",",",",",",O
1381,chopped,chopped,VBD,B-STATE
1382,3,3,CD,B-QUANTITY
1382,cloves,clove,NNS,B-UNIT
1382,garlic,garlic,JJ,B-NAME
1382,",",",",",",O
1382,pressed,pressed,VBD,B-STATE
1383,1/2,1/2,CD,B-QUANTITY
1383,red,red,JJ,B-NAME
1383,onion,onion,NN,I-NAME
1383,",",",",",",O
1383,julienned,julienned,VBD,B-STATE
1384,1,1,CD,B-QUANTITY
1384,tablespoon,tablespoon,NN,B-UNIT
1384,boiling,boiling,NN,B-STATE
1384,water,water,NN,B-NAME
1385,1,1,CD,B-QUANTITY
1385,jalapeno,jalapeno,JJ,B-NAME
1385,pepper,pepper,NN,I-NAME
1385,",",",",",",O
1385,diced,diced,VBD,B-STATE
1386,12,12,CD,B-QUANTITY
1386,ounces,ounce,NNS,B-UNIT
1386,kale,kale,NN,B-NAME
1386,",",",",",",O
1386,stems,stem,VBZ,O
1386,removed,removed,VBN,O
1386,and,and,CC,O
1386,leaves,leaf,VBZ,O
1386,coarsely,coarsely,RB,O
1386,chopped,chopped,VBN,O
1387,1,1,CD,B-QUANTITY
1387,stalk,stalk,NN,B-UNIT
1387,celery,celery,NN,B-NAME
1387,",",",",",",O
1387,finely,finely,RB,O
1387,chopped,chopped,VBD,B-STATE
1388,taco,taco,NN,B-NAME
1388,sauce,sauce,NN,I-NAME
1389,2,2,CD,B-QUANTITY
1389,tablespoons,tablespoon,NNS,B-UNIT
1389,rice,rice,VBP,B-NAME
1389,wine,wine,NN,I-NAME
1389,vinegar,vinegar,NN,I-NAME
1390,1,1,CD,B-QUANTITY
1390,tablespoon,tablespoon,NN,B-UNIT
1390,chopped,chopped,VBD,B-STATE
1390,fresh,fresh,JJ,DF
1390,parsley,parsley,NN,B-NAME
1391,1,1,CD,B-QUANTITY
1391,yellow,yellow,JJ,B-NAME
1391,squash,squash,NN,I-NAME
1391,",",",",",",O
1391,trimmed,trimmed,VBN,B-STATE
1391,and,and,CC,O
1391,very,very,RB,O
1391,thinly,thinly,RB,O
1391,sliced,sliced,VBD,I-STATE
1392,6,6,CD,B-QUANTITY
1392,dried,dried,JJ,DF
1392,shiitake,shiitake,NN,B-NAME
1392,mushrooms,mushroom,NNS,I-NAME
1392,",",",",",",O
1392,soaked,soaked,VBD,I-NAME
1392,until,until,IN,O
1392,soft,soft,JJ,O
1392,",",",",",",O
1392,then,then,RB,O
1392,sliced,sliced,VBD,B-STATE
1392,into,into,IN,O
1392,strips,strip,NNS,O
1393,1/4,1/4,CD,B-QUANTITY
1393,cup,cup,JJ,B-UNIT
1393,olive,olive,JJ,B-NAME
1393,oil,oil,NN,I-NAME
1393,",",",",",",O
1393,or,or,CC,O
1393,more,more,JJR,O
1393,as,a,IN,O
1393,needed,needed,VBN,O
1393,",",",",",",O
1393,divided,divided,VBD,B-STATE
1394,1/2,1/2,CD,B-QUANTITY
1394,teaspoon,teaspoon,NN,B-UNIT
1394,ground,ground,NN,B-STATE
1394,black,black,JJ,B-NAME
1394,pepper,pepper,NN,I-NAME
1394,",",",",",",O
1394,or,or,CC,O
1394,to,to,TO,O
1394,taste,taste,VB,O
1395,1,1,CD,B-QUANTITY
1395,cup,cup,NN,B-UNIT
1395,chopped,chopped,VBD,B-STATE
1395,spinach,spinach,NN,B-NAME
1396,6,6,CD,B-QUANTITY
1396,saffron,saffron,NN,B-NAME
1396,threads,thread,NNS,I-NAME
1397,3 1/2,3 1/2,CD,B-QUANTITY
1397,tablespoons,tablespoon,NNS,B-UNIT
1397,unsalted,unsalted,JJ,B-STATE
1397,butter,butter,NN,B-NAME
1397,",",",",",",O
1397,melted,melted,VBD,B-STATE
1398,1,1,CD,B-QUANTITY
1398,teaspoon,teaspoon,NN,B-UNIT
1398,minced,minced,VBD,B-STATE
1398,fresh,fresh,JJ,DF
1398,parsley,parsley,NN,B-NAME
1398,",",",",",",O
1398,or,or,CC,O
1398,to,to,TO,O
1398,taste,taste,VB,O
1399,1,1,CD,B-QUANTITY
1399,-LRB-,-LRB-,JJ,O
1399,15,15,CD,I-QUANTITY
1399,ounce,ounce,NN,B-UNIT
1399,-RRB-,-RRB-,NN,O
1399,can,can,MD,I-UNIT
1399,chickpeas,chickpea,VB,B-NAME
1399,-LRB-,-LRB-,JJ,O
1399,garbanzo,garbanzo,NNS,O
1399,beans,bean,NNS,O
1399,-RRB-,-RRB-,VBP,O
1399,",",",",",",O
1399,drained,drained,VBD,B-STATE
1400,4,4,CD,B-QUANTITY
1400,dried,dried,VBN,DF
1400,red,red,JJ,B-NAME
1400,chile,chile,NN,I-NAME
1400,peppers,pepper,NNS,I-NAME
1401,10,10,CD,B-QUANTITY
1401,teaspoons,teaspoon,NNS,B-UNIT
1401,ground,ground,NN,B-STATE
1401,cinnamon,cinnamon,NN,B-NAME
1402,1/2,1/2,CD,B-QUANTITY
1402,cup,cup,NN,B-UNIT
1402,canned,canned,VBD,B-STATE
1402,coconut,coconut,JJR,B-NAME
1402,milk,milk,NN,I-NAME
1403,1,1,CD,B-QUANTITY
1403,cup,cup,NN,B-UNIT
1403,shredded,shredded,VBD,B-STATE
1403,Monterey,Monterey,NNP,B-NAME
1403,Jack,Jack,NNP,I-NAME
1403,cheese,cheese,NN,I-NAME
1404,2,2,CD,B-QUANTITY
1404,cups,cup,NNS,B-UNIT
1404,white,white,JJ,B-NAME
1404,wine,wine,NN,I-NAME
1405,1/2,1/2,CD,B-QUANTITY
1405,cup,cup,NN,B-UNIT
1405,pear,pear,JJ,B-NAME
1405,juice,juice,NN,I-NAME
1405,or,or,CC,O
1405,white,white,JJ,I-NAME
1405,wine,wine,NN,I-NAME
1406,2,2,CD,B-QUANTITY
1406,tablespoons,tablespoon,NNS,B-UNIT
1406,chopped,chopped,VBD,B-STATE
1406,tomato,tomato,JJ,B-NAME
1406,-LRB-,-LRB-,NNP,O
1406,optional,optional,JJ,O
1406,-RRB-,-RRB-,NN,O
1407,1,1,CD,B-QUANTITY
1407,-LRB-,-LRB-,JJ,O
1407,14,14,CD,I-QUANTITY
1407,ounce,ounce,NN,B-UNIT
1407,-RRB-,-RRB-,NN,O
1407,can,can,MD,I-UNIT
1407,sweet,sweet,VB,B-NAME
1407,corn,corn,NN,I-NAME
1407,",",",",",",O
1407,drained,drained,VBD,B-STATE
1408,1/3,1/3,CD,B-QUANTITY
1408,cup,cup,NN,B-UNIT
1408,chopped,chopped,VBD,B-STATE
1408,green,green,JJ,B-NAME
1408,onion,onion,NN,I-NAME
1409,2/3,2/3,CD,B-QUANTITY
1409,teaspoon,teaspoon,NN,B-UNIT
1409,salt,salt,NN,B-NAME
1410,1/4,1/4,CD,B-QUANTITY
1410,cup,cup,NN,B-UNIT
1410,chicken,chicken,NN,B-NAME
1410,bouillon,bouillon,NN,I-NAME
1410,granules,granule,NNS,I-NAME
1411,1 1/4,1 1/4,CD,B-QUANTITY
1411,pounds,pound,NNS,B-UNIT
1411,skinless,skinless,JJ,B-STATE
1411,",",",",",",O
1411,boneless,boneless,JJ,I-STATE
1411,chicken,chicken,NN,B-NAME
1411,breast,breast,NN,I-NAME
1411,halves,half,NNS,I-NAME
1412,2,2,CD,B-QUANTITY
1412,tablespoons,tablespoon,NNS,B-UNIT
1412,all-purpose,all-purpose,JJ,B-NAME
1412,flour,flour,NN,I-NAME
1413,1,1,CD,B-QUANTITY
1413,pound,pound,NN,B-UNIT
1413,fresh,fresh,JJ,DF
1413,asparagus,asparagus,NN,B-NAME
1413,",",",",",",O
1413,trimmed,trimmed,VBN,B-STATE
1413,and,and,CC,O
1413,cut,cut,VBN,I-STATE
1413,into,into,IN,O
1413,1-inch,1-inch,JJ,O
1413,pieces,piece,NNS,O
1414,1 1/2,1 1/2,CD,B-QUANTITY
1414,cups,cup,NNS,B-UNIT
1414,wheat,wheat,JJ,B-NAME
1414,germ,germ,NNS,I-NAME
1415,1,1,CD,B-QUANTITY
1415,tablespoon,tablespoon,NN,B-UNIT
1415,yeast,yeast,NN,B-NAME
1416,3/4,3/4,CD,B-QUANTITY
1416,pound,pound,NN,B-UNIT
1416,asparagus,asparagus,NN,B-NAME
1416,",",",",",",O
1416,trimmed,trimmed,VBN,B-STATE
1416,and,and,CC,O
1416,cut,cut,VBN,I-STATE
1416,into,into,IN,O
1416,1-inch,1-inch,JJ,O
1416,pieces,piece,NNS,O
1417,1,1,CD,B-QUANTITY
1417,tablespoon,tablespoon,NN,B-UNIT
1417,ground,ground,NN,B-STATE
1417,cinnamon,cinnamon,NN,B-NAME
1418,2,2,CD,B-QUANTITY
1418,tablespoons,tablespoon,NNS,B-UNIT
1418,anise,anise,VBP,B-NAME
1418,seed,seed,NN,I-NAME
1419,2,2,CD,B-QUANTITY
1419,teaspoons,teaspoon,NNS,B-UNIT
1419,unsweetened,unsweetened,JJ,B-STATE
1419,cocoa,cocoa,NN,B-NAME
1419,powder,powder,NN,I-NAME
1420,1,1,CD,B-QUANTITY
1420,medium,medium,NN,SIZE
1420,onion,onion,NN,B-NAME
1420,",",",",",",O
1420,cut,cut,VBN,B-STATE
1420,into,into,IN,O
1420,julienne,julienne,NNS,O
1420,strips,strip,NNS,O
1421,2,2,CD,B-QUANTITY
1421,large,large,JJ,SIZE
1421,roma,rom,NN,B-NAME
1421,-LRB-,-LRB-,NNP,O
1421,plum,plum,NN,O
1421,-RRB-,-RRB-,NN,O
1421,tomatoes,tomato,NNS,I-NAME
1421,",",",",",",O
1421,sliced,sliced,VBD,B-STATE
1422,2,2,CD,B-QUANTITY
1422,cups,cup,NNS,B-UNIT
1422,diced,diced,VBD,B-STATE
1422,poblano,poblano,NN,B-NAME
1422,peppers,pepper,NNS,I-NAME
1423,2,2,CD,B-QUANTITY
1423,-LRB-,-LRB-,JJ,O
1423,15,15,CD,I-QUANTITY
1423,ounce,ounce,NN,B-UNIT
1423,-RRB-,-RRB-,NN,O
1423,cans,can,NNS,I-UNIT
1423,tomato,tomato,VBP,B-NAME
1423,sauce,sauce,NN,I-NAME
1424,1/4,1/4,CD,B-QUANTITY
1424,teaspoon,teaspoon,NN,B-UNIT
1424,baking,baking,NN,B-NAME
1424,soda,soda,NN,I-NAME
1425,1/3,1/3,CD,B-QUANTITY
1425,cup,cup,NN,B-UNIT
1425,finely,finely,RB,O
1425,chopped,chopped,VBD,B-STATE
1425,fresh,fresh,JJ,DF
1425,dill,dill,NN,B-NAME
1426,2,2,CD,B-QUANTITY
1426,tablespoons,tablespoon,NNS,B-UNIT
1426,ground,ground,NN,B-STATE
1426,cloves,clove,NNS,B-NAME
1427,3/4,3/4,CD,B-QUANTITY
1427,cup,cup,NN,B-UNIT
1427,vanilla,vanilla,NN,B-NAME
1427,frosting,frosting,NN,I-NAME
1427,",",",",",",O
1427,divided,divided,VBD,B-STATE
1428,1/2,1/2,CD,B-QUANTITY
1428,cup,cup,NN,B-UNIT
1428,molasses,molasses,NNS,B-NAME
1429,2,2,CD,B-QUANTITY
1429,-LRB-,-LRB-,JJ,O
1429,15.25,15.25,CD,I-QUANTITY
1429,ounce,ounce,NN,B-UNIT
1429,-RRB-,-RRB-,NN,O
1429,cans,can,NNS,I-UNIT
1429,whole,whole,JJ,I-UNIT
1429,kernel,kernel,NNS,B-NAME
1429,corn,corn,NN,I-NAME
1429,",",",",",",O
1429,drained,drained,VBD,B-STATE
1430,1,1,CD,B-QUANTITY
1430,cup,cup,NN,B-UNIT
1430,torn,torn,JJ,B-NAME
1430,escarole,escarole,NN,I-NAME
1431,1/2,1/2,CD,B-QUANTITY
1431,cup,cup,NN,B-UNIT
1431,packed,packed,VBD,I-UNIT
1431,brown,brown,JJ,B-NAME
1431,sugar,sugar,NN,I-NAME
1432,1,1,CD,B-QUANTITY
1432,pound,pound,NN,B-UNIT
1432,bacon,bacon,NN,B-NAME
1432,",",",",",",O
1432,diced,diced,VBD,B-STATE
1433,1,1,CD,B-QUANTITY
1433,pint,pint,NN,B-UNIT
1433,fresh,fresh,JJ,DF
1433,figs,fig,NNS,B-NAME
1433,",",",",",",O
1433,halved,halved,VBD,B-UNIT
1434,2,2,CD,B-QUANTITY
1434,tablespoons,tablespoon,NNS,B-UNIT
1434,ground,ground,NN,B-STATE
1434,paprika,paprika,NN,B-NAME
1435,1/2,1/2,CD,B-QUANTITY
1435,cup,cup,NN,B-UNIT
1435,shortening,shortening,NN,B-NAME
1435,",",",",",",O
1435,chilled,chilled,VBD,B-STATE
1436,1,1,CD,B-QUANTITY
1436,teaspoon,teaspoon,NN,B-UNIT
1436,rice,rice,NN,B-NAME
1436,vinegar,vinegar,NN,I-NAME
1437,2,2,CD,B-QUANTITY
1437,cups,cup,NNS,B-UNIT
1437,water,water,NN,B-NAME
1437,",",",",",",O
1437,or,or,CC,O
1437,more,more,JJR,O
1437,as,a,IN,O
1437,needed,needed,VBN,O
1438,1,1,CD,B-QUANTITY
1438,tablespoon,tablespoon,NN,B-UNIT
1438,dried,dried,VBD,DF
1438,parsley,parsley,NN,B-NAME
1439,1,1,CD,B-QUANTITY
1439,-LRB-,-LRB-,JJ,O
1439,16,16,CD,I-QUANTITY
1439,ounce,ounce,NN,B-UNIT
1439,-RRB-,-RRB-,NN,O
1439,can,can,MD,I-UNIT
1439,chili,chili,VB,B-NAME
1439,beans,bean,NNS,I-NAME
1440,1,1,CD,B-QUANTITY
1440,tablespoon,tablespoon,NN,B-UNIT
1440,fresh,fresh,JJ,DF
1440,parsley,parsley,NN,B-NAME
1440,",",",",",",O
1440,chopped,chopped,VBD,B-STATE
1441,3,3,CD,B-QUANTITY
1441,tablespoons,tablespoon,NNS,B-UNIT
1441,milk,milk,NN,B-NAME
1442,1 2/3,1 2/3,CD,B-QUANTITY
1442,cups,cup,NNS,B-UNIT
1442,whole,whole,JJ,I-UNIT
1442,wheat,wheat,NN,B-NAME
1442,flour,flour,NN,I-NAME
1443,2/3,2/3,CD,B-QUANTITY
1443,cup,cup,NN,B-UNIT
1443,brewed,brewed,VBD,B-STATE
1443,coffee,coffee,NN,B-NAME
1444,4,4,CD,B-QUANTITY
1444,teaspoons,teaspoon,NNS,B-UNIT
1444,milk,milk,NN,B-NAME
1445,1 1/2,1 1/2,CD,B-QUANTITY
1445,cups,cup,NNS,B-UNIT
1445,rhubarb,rhubarb,NN,B-NAME
1445,",",",",",",O
1445,chopped,chopped,VBD,B-STATE
1446,1,1,CD,B-QUANTITY
1446,cup,cup,JJ,B-UNIT
1446,creamy,creamy,JJ,B-STATE
1446,Italian-style,Italian-style,JJ,B-NAME
1446,salad,salad,NN,I-NAME
1446,dressing,dressing,VBG,I-NAME
1447,1/2,1/2,CD,B-QUANTITY
1447,bunch,bunch,JJ,B-UNIT
1447,cilantro,cilantro,NN,B-NAME
1447,for,for,IN,O
1447,garnish,garnish,JJ,O
1448,4,4,CD,B-QUANTITY
1448,-LRB-,-LRB-,JJ,O
1448,15,15,CD,I-QUANTITY
1448,ounce,ounce,NN,B-UNIT
1448,-RRB-,-RRB-,NN,O
1448,packages,package,NNS,I-UNIT
1448,flour,flour,VBP,B-NAME
1448,tortillas,tortilla,NNS,I-NAME
1448,",",",",",",O
1448,cut,cut,VBN,B-STATE
1448,in,in,IN,O
1448,half,half,JJ,O
1448,-,-,:,O
1448,divided,divided,VBN,I-STATE
1449,7,7,CD,B-QUANTITY
1449,cups,cup,NNS,B-UNIT
1449,bread,bread,VBP,B-NAME
1449,flour,flour,NN,I-NAME
1450,2,2,CD,B-QUANTITY
1450,cups,cup,NNS,B-UNIT
1450,shredded,shredded,VBD,B-STATE
1450,lettuce,lettuce,NN,B-NAME
1451,1 1/2,1 1/2,CD,B-QUANTITY
1451,cups,cup,NNS,B-UNIT
1451,confectioners,confectioner,NNS,B-NAME
1451,',',POS,O
1451,sugar,sugar,NN,I-NAME
1452,2 1/2,2 1/2,CD,B-QUANTITY
1452,pints,pint,NNS,B-UNIT
1452,blackberries,blackberry,NNS,B-NAME
1453,4,4,CD,B-QUANTITY
1453,curry,curry,NN,B-NAME
1453,leaves,leaf,NNS,I-NAME
1453,",",",",",",O
1453,or,or,CC,O
1453,to,to,TO,O
1453,taste,taste,VB,O
1454,3,3,CD,B-QUANTITY
1454,large,large,JJ,SIZE
1454,leeks,leek,SYM,O
1454,-,-,:,O
1454,white,white,JJ,O
1454,part,part,NN,O
1454,cut,cut,NN,B-STATE
1454,horizontally,horizontally,RB,O
1454,and,and,CC,O
1454,green,green,JJ,O
1454,parts,part,NNS,O
1454,cut,cut,VBD,I-STATE
1454,lengthwise,lengthwise,NN,O
1455,1,1,CD,B-QUANTITY
1455,cup,cup,NN,B-UNIT
1455,coconut,coconut,NN,B-NAME
1455,milk,milk,NN,I-NAME
1455,",",",",",",O
1455,or,or,CC,O
1455,more,more,JJR,O
1455,to,to,TO,O
1455,taste,taste,VB,O
1456,2,2,CD,B-QUANTITY
1456,tablespoons,tablespoon,NNS,B-UNIT
1456,sesame,sesame,VBP,B-NAME
1456,seeds,seed,NNS,I-NAME
1457,5,5,CD,B-QUANTITY
1457,sweet,sweet,JJ,B-NAME
1457,onions,onion,NNS,I-NAME
1457,",",",",",",O
1457,sliced,sliced,VBD,B-STATE
1458,1/2,1/2,CD,B-QUANTITY
